xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
66,JTGY201804016,当大学成为江湖:孤独与坚守,董云川,"<正>笔谈嘉宾:范哗,云南大学讲师,教育学博士张磊,云南大学教授,教育学博士李保玉,曲靖师范学院讲师,法学在读博士研究生李国华,云南经济管理学院副教授沈楠,云南大学博士研究生周宏,云南大学讲师,法学博士自有人类,并扎堆构成千差万别的组织形态以来,作为""类江湖""的社会生活形态就同步而生,且从未平静过,也不可能平静。大学亦复如是。高等教育自身就是一个复杂的生态系统,系统内各""链条""层级之间往往因为权力博弈或利益冲突等问题的 ",,高教发展与评估,2018年04期,1672-8742,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JTGY201804016&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2MVdHZzM5ZmQwlEOqN1QhdTVPdDTxcDb5tmc6VnTFxkY3NkROpUTPBHduFXa5tUVZhWZQ10VnN3TFhHd3lUZZJUYMNjYT50b4VWMUN1Y2kjTphDTHVFVppEcHpUVzJzcsZ0RZdnV5plMChXRTFVVwZkUQtiTOR2M&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JTGY201804016
67,GZNY201807052,全球化时代民办院校少数民族学生高等教育管理的困境与出路,雷军莉,"全球化时代背景下高等教育国际化进程加快,特别是中国加入世贸组织后,国外一些高校通过联合培养、设立分校等形式进入国内高校市场,参与到高校的竞争中。在这种情况下,民办高校不仅要与国内的公办院校争夺教育资源,还要与国际教育机构争抢教育生源,这给民办高校带来了新的挑战。目前,社会经济的发展促使少数民族学生中接受高等教育的人数不断增加,少数民族学生日益成为民办高校的重要生源。全球化时代背景下,如何有效地加强民办高校中少数民族学生教育管理成为民办高校管理者一直研究的课题。在此以分析民办高校中少数民族学生在学习、生活等教育管理中存在的问题为基础,并针对出现的问题提出相应的解决对策,以期增强民办院校少数民族学生高校管理的科学性。 ","全球化时代;
                   民办院校;
                   少数民族学生;
                   高等教育管理;",贵州民族研究,2018年07期,1002-6959,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GZNY201807052&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xkHaI1WSXRnbFRlbSpEThRWN1ZmM3wUbLhzVRJkNJFUeMhXYrEmexU3QmJTQ5kFZYZUb0gVcmhnZlplWZ90Mjd1br5USJ10dTdVT4smctlmczoFe3QHVOpXYTtCVIZzb3kjRlF2SXdlW1k1NHxEZL9WdPJ3R5QEO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GZNY201807052
68,SHGJ2018Z1010,《民办教育促进法》修订的政策过程研究——基于动态嵌套的“多源流理论”视角,吴会会 薛二勇,"《民办教育促进法》的修订是法律制度与政策行动互动的结果。运用多源流理论分析《民办教育促进法》修订的政策过程,不仅有助于揭示民办教育法律关系的特点与本质,而且有助于建构具有中国特色的教育决策理论。发展之困、规则含混与法律冲突构成问题流,分类管理的政策分歧与修法建议构成政策流,政府话语和公众反馈的相互影响构成政治流,三流交汇推开了《民办教育促进法》修订的政策之窗,体现出复杂决策场域之下的修法进程。""三源流""的反复动态嵌套,表征我国教育修法正朝着""科学""与""民主""迈进。《民办教育促进法》修订的政策过程展现出的动态嵌套的""多源流理论"",在教育立法和修法中具有重要的政策价值。 ","《民办教育促进法》;
                   政策过程;
                   法律修订;
                   多源流理论;",教育发展研究,2018年Z1期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ2018Z1010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=0hEMJlzUthjYUZ0ZUN3VOlDUyAnd5V3LOhTR4FHcQVjevZTdQ9kS4l0Tqt0S6REZhlmYBpGTmRkRNJ0RYZGZoJETMBzTOpHNtR1ZmhjVWhmeYZjW0UFTuxmSyYlRCFUVYdTdwhkYaJHe1hHTjtSVLlERm9UOj5me&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ2018Z1010
69,ZGGJ201807010,民办高等教育属性界定演变路径依赖与突破的博弈研究——基于1978年以来国家政策法规文本的历史制度主义分析,刘磊,"公益性与营利性界定一直是我国民办高等教育政策演变中的重要问题。对两者界定的政策演变是路径依赖与路径突破博弈的结果,主要体现在两方面:""营利""""不以营利为目的""""合理回报""和""公益性""概念理解和解释的博弈以及围绕这些概念所进行的政策内容的博弈上。属性界定政策变迁是主要行动者、政策环境、已有政策和社会需要在各自系统内外路径依赖与路径突破的博弈结果。演变的动力是政策需要与政策供给之间的失衡。要明确民办高等教育的法人属性,基于复杂性和多样性界定民办高等教育属性,消除属性界定中的法规歧义,正确选择路径依赖与路径突破类型。 ","民办高等教育;
                   公益性;
                   营利性;
                   路径依赖;
                   路径突破;
                   博弈;",中国高教研究,2018年07期,1004-3667,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGGJ201807010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=5cDcxZzKMlGM350YjFlVypFeXZnZVNFe3cFZ0MWUL9SYzMXQHhkUBZUTSNHSYJnQERnazc2QD50ZWdGZQdnNuNmcFd1KHB3a5AVSBllbD92cMBTQXJGaiJmcyoGR3wGbxlEWN9WWOdjMRpEZxIXV2lDTrFjaox2a&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGGJ201807010
70,WGJY201807004,国际视域下非营利性高校法人财产权模式探析——基于美、英、日、德四国的比较研究,刘强,"高校法人财产权是高校法人具备民事权利能力和民事行为能力的重要基础,是高校法人实现依法独立自主办学的重要权利保障。纵观世界各国非营利性高校的法人财产权模式,以日本和德国为代表的大陆法系国家通过高校法人化改革,在公法规治的框架之下逐步扩充高校法人财产权能,充实高校法人独立人格,增强高校法人自主办学能力;同时,面向私立非营利性高校采取财团法人模式,赋予高校法人充分自主的财产权能。以英国和美国为代表的英美法系国家则通过高校法人的公共信托模式,确立高校法人财产所有权,明确高校法人的公共信托责任,充分释放高校在市场经济体制下自主发展和自由竞争的活力。这些政策模式对于推动我国非营利性高校法人财产权制度建设,实现高校法人依法独立自主办学具有一定借鉴意义。 ","法人制度;
                   公共信托;
                   财产权;
                   财团法人;
                   非营利性;",外国教育研究,2018年07期,1006-7469,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=WGJY201807004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2QHdnF3NsFVbKR1MnB1cTZGWrZ3bmVURaRVZORVeRRlblR2YQZGR5ZVaLFnYORXU3IUbBNGUjV2aYtmTaJmNYJ2Yxc2UQhGN1J1MtdVahV0S0oXdkNEVmV1YC5mZpdzS4IDNI5UN0oFampkSVRWdnNmNPdkY2d0b&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=WGJY201807004
71,GWZX201804007,民办学校“关联交易”的规制与自治,董圣足,"关联交易,是市场经济中普遍存在的一种商业现象,通常是指基于关联关系而发生的交易行为。在民办学校中也存在关联交易,而且具有多重表现样态。各种灰色关联交易的存在及其造成的负面影响,已成为民办教育宏观治理中的盲区和难点。本文梳理了民办学校关联交易的内涵与特征、样态及影响,并在剖析关联交易成因的基础上,就如何有效规制民办学校关联交易问题提出了相应的对策措施,旨在为构建完善的民办学校治理制度提供参考和借鉴。 ","民办学校;
                   关联交易;
                   制度规范;",复旦教育论坛,2018年04期,1672-0059,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GWZX201804007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=mdnRvAFdNlWVDdXWplVM4UEO2IETsZ2dIp3LSdTRZdVODRmTPhWV2BjWm5mZ14UaChUWLxEZ4tEdrVHZUVEOJhERWN3Vv8kMYZFVwZXeOJzQUhzb4dHMzkHSwEUWv9WQxt0R1M0Y2QkNnN3cXFHe4FGayE2NXFTO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GWZX201804007
72,HZSD201804023,民办教育分类管理需要解决好五大关系,王一涛,"推进民办教育分类管理和改革发展必须解决好五大关系。这五大关系包括民办教育和公办教育的关系、历史和现实的关系、支持和规范的关系、教育公益性和资本逐利性的关系以及加强党的领导和完善法人治理的关系。义务教育阶段应坚持""公办保均衡、民办促选择"",非义务教育阶段应坚持""公私并举、鼓励民办""。民办教育政策既要尊重历史,又要基于现实并面向未来。政府的支持和规范缺一不可,两者共同保障我国民办教育的健康发展。鼓励民间资本以多种方式进入教育领域是缓解财政压力的客观需要,也是激发教育活力的应有之义,但要防止资本对教育公益性的侵蚀。处理好加强党的领导和完善法人治理的关系是我国民办学校建设现代学校制度的关键,既要坚持党对民办学校的领导,又要完善民办学校的内部治理体系。 ","民办教育;
                   分类管理;
                   非营利性民办学校;
                   营利性民办学校;
                   法人治理;",华中师范大学学报(人文社会科学版),2018年04期,1000-2456,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HZSD201804023&uid=,"http://kns.cnki.net/kns/download.aspx?filename=112UxUWOBpmZYF1KzFXYqVEN2J0VsFVRxgXNPlEUvF3Z04EZvcDUCVTaw5mMa9UNxZVT3hVe4l0USd1SoR3aNRjbuNTavhzVnRGTy50UYhEVGpmSnJmM2RTdpZmey5GSLhXbkV0QqlnWSlVcNJ0Snp2UaFkRyRXU&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HZSD201804023
73,DDFX201804002,论基本公共服务提供的组织形式选择——兼论营利法人与非营利法人分类的规范意义,金锦萍,"基本公共服务的责任主体当属政府无疑,但是须对基本公共服务中的政府负责的内涵进行厘清和界定。在明确政府职责的前提之下,基本公共服务的责任主体与提供主体的分离是一元供给模式向多元供给模式转变的必然结果。立法和政策对于提供基本公共服务的组织形式设立必要的限制有其合理性,但是需要构建统一的逻辑基础。厘清营利法人和非营利法人分类的规范意义,对于构建这一逻辑基础具有普遍意义。 ","基本公共服务;
                   政府责任;
                   多元提供主体;
                   民办学校;
                   非营利性;",当代法学,2018年04期,1003-4781,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=DDFX201804002&uid=,"http://kns.cnki.net/kns/download.aspx?filename=WVGavNmaltWT5ckUkx0ZUFXSvJ3M2Zmd2cUbslGcJZWThl0NHNUS24UbLdXZzd3U0gnNwUEa2xWW2V2aOR0LNh2Qz8CdzcFTNR0NCtSd5kEWph1Mj50YCZHVuhjMwRnM2x2T2YXWIFVdzUmbIdWavJkTYJmRUlXU&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=DDFX201804002
74,ZJYX201807008,民办教育培训机构的治理困境与政策应对,李曼 刘熙,"新修订的《民办教育促进法》将民办教育培训机构纳入教育行政部门的监管体系。然而,当前民办教育培训机构陷入多头管理、分类管理政策缺乏民办教育培训机构支持基础、前置审批与一点一证的管理模式脱离民办教育培训机构发展实际、行业准入标准缺乏科学的制定依据等治理困境。这既与部际关系碎片化、政策主体价值偏离有关,又与制度设计不完善和地方政府的选择性执法有关。为完善民办教育培训机构治理机制,支持和规范民办教育培训行业发展,建议:加快立法,引导民办教育培训机构正确定位;明确监管范围,简化行政许可程序;完善监管机制,加大奖惩力度;引导行业自律,鼓励开发行业标准。 ","民办教育培训机构;
                   治理困境;
                   政策应对;",中国教育学刊,2018年07期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201807008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=xkzUqhFVUJTQ5VWQpN0cNpWQy5USZFETwtUSXdFbzUEMzQDREFEZQB3M1E2Rr8iRxM3ZzZmSUl1SCZlTEV3bZFVWVNjMvFXYvZkSMdWdkhmUCRmVvhzUIdlNx82a1IUS1UzazkHZrdFe3omUsV2Sut2TxMDZ6dWV&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201807008
75,ZJYX201807005,促进普惠性民办幼儿园的非营利转向更适合中国国情,魏聪 王海英 胡晨曦 王蕾,"随着民办教育分类管理改革的深入推进,占据民办学校九成之多的民办幼儿园选择""营利""还是""非营利""便十分重要。通过对全国11个省市2687位民办幼儿园举办者的调查,发现一半左右持观望态度。作为民办幼儿园的重要组成部分、前期与政府拥有合作基础的普惠性民办幼儿园则可以成为政策推进的切入点和突破口。基于我国国情,厘清其与非营利性民办幼儿园的关系、促进其非营利转向便十分紧迫且必要。从法理逻辑比较发现二者泾渭分明,但从国情和园情出发二者则息息相关。实现普惠性民办幼儿园在法人属性选择之时更多地转向非营利,其价值在于对教育公益属性的更高回应,前提是政府和园所形成良好的合作伙伴关系,关键则在于涉及园所根本权益的三大制度保障。 ","普惠性民办幼儿园;
                   非营利性民办幼儿园;
                   民办教育分类管理;
                   制度保障;",中国教育学刊,2018年07期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201807005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=FhXdylHZxMDbkJURDdHRQZjeE5EMChlTnpEbap3TaRVavJjSxoVNSFlTzhWUsR1M0REentmSxlGbSJ0apJVb4J2M2IjcvsCTw0WZQNnQzxWU6FUV1JWcURkanxUe6RjUlpXOHV1c3UVNVhjeV12L0dVUzgWMZRnb&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201807005
76,JYKY201807008,课外辅导机构的法律地位与规制,方芳,"课外辅导机构身份属性的营利性与服务产品的公益性在现实中既有冲突又存在共生的可能,需要政府通过外部规制对其加以规范和引导。实践中,政府对课外辅导机构进行规制的边界不够清晰,规制主体及职责不够明确,市场准入与退出机制不够健全。我国正值民办教育分类管理改革的过渡期和关键期,政府应厘清行政规制与机构办学自主权的边界,明确规制主体及职责内容,探索和创新监管方式,健全课外辅导机构的市场准入与退出机制,推动课外辅导机构规范、健康、持续发展。 ","课外辅导机构;
                   营利性教育;
                   公益性教育;
                   教育规制;",教育科学研究,2018年07期,1009-718X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYKY201807008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=wdXWmpEdOh3S5EEMmllTZ1EaPh3RwRkYsRDMWV1NQhGeKVnczpEOiZVdjRHN4lUOMd0KVd2VRlXcU5UV3tWQ5kVdP52RGRnWnBlcU5GOalTQGhjahdDb1QFTtd1YU10VohjbwMzYHBTZiV1KCVlW0hHetF2L2dEO&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYKY201807008
